Eilidh;f;scottish
Eilish;f;irish
Eiluned;f;welsh
Eilwen;f;welsh
Eilís;f;irish
Eimhir;f;scottish
Einar;m;scandinavian
Einion;m;welsh
Einrí;m;irish
Eira;f;welsh
Eiran;m;
Eireann;f;english,irish
Eireen;f;english,irish
Eirene;f;greek
Eirian;f;welsh
Eirik;m;norwegian
Eirlys;f;welsh
Eirwen;f;welsh
Eitan;m;jewish
Eithne;f;irish,scottish
Ekaterina;f;russian,bulgarian,macedonian
Ekewaka;m;hawaiian
Ekin;f;turkish
Ekkehardt;m;german
Ekua;f;african
Ekwueme;m;african
Eladio;m;spanish
Elain;f;welsh
Elaine;f;english
Elario;m;
Elba;f;
Elbert;m;
Elda;f;italian
Elder;m;portuguese
Eldon;m;english
Eldred;m;english
Eldreda;f;english
Elea;f;english
Eleanor;f;english
Eleanora;f;english
Eleanore;f;english
Eleazar;m;biblical
Electra;f;greek
Eleftheria;f;greek
Eleftherios;m;greek
Elek;m;hungarian
Elen;f;welsh
Elena;f;italian,spanish,russian,bulgarian,romanian,macedonian
Elene;f;greek
Eleni;f;greek
Elenora;f;english
Eleonoora;f;finnish
Eleonor;f;english
Eleonora;f;italian
Eleonore;f;german
Eleri;f;welsh
Elettra;f;italian
Eleuterio;m;spanish,portuguese
Eleutherius;m;greek
Elfa;f;
Elfleda;f;english
Elfreda;f;english
Elfrida;f;english
Elfriede;f;german
Eli;m;jewish,english,biblical
Elia;m;italian
Elian;m;spanish
Eliana;f;italian,spanish
Elias;m;greek,spanish,portuguese,finnish,hungarian
Elicia;f;english
Elidi;f;
Eliezer;m;biblical
Eligia;f;italian,spanish
Eligio;m;italian,spanish
Elihu;m;biblical
Eliina;f;finnish
Eliisa;f;finnish
Elijah;m;english,jewish,biblical
Elikapeka;f;hawaiian
Elin;f;scandinavian
Elina;f;finnish
Elinor;f;english
Eliot;m;english
Eliott;m;english
Eliphalet;m;biblical
Eliphelet;m;biblical
Elisa;f;english,german,italian
Elisabet;f;scandinavian
Elisabeta;f;romanian
Elisabeth;f;english,german,french,scandinavian,biblical
Elisabetta;f;italian
Elisavet;f;greek
Elisaveta;f;macedonian
Elise;f;english
Eliseo;m;italian,spanish
Elisha;m;biblical
Elisheba;f;biblical
Elisheva;f;jewish
Elissa;f;english
Elissa;f;roman
Elisud;m;welsh
Elita;f;
Eliud;m;biblical
Eliyahu;m;jewish
Eliza;f;english
Elizabeta;f;slovene
Elizabeth;f;english,biblical
Elizaveta;f;russian
Elkan;m;jewish
Elkanah;m;biblical
Elke;f;dutch,frisian
Elke;f;jewish
Ella;f;english
Ellar;m;scottish
Elle;f;english
Ellen;f;english
Ellery;m,f;english
Elli;f;finnish
Elli;f;german
Ellie;f;english
Elliot;m;english
Elliott;m;english
Ellis;m;english
Ellis;m;welsh
Elly;f;english
Elma;f;
Elmas;f;turkish
Elmer;m;english
Elmira;f;english
Elmo;m;italian
Elnathan;m;biblical
Elnora;f;english
Elodia;f;spanish
Elof;m;swedish
Eloi;m;french
Eloisa;f;italian,spanish
Eloise;f;english
Elouise;f;english
Elov;m;swedish
Eloy;m;spanish
Elpida;f;greek
Elpidio;m;italian,spanish,portuguese
Elpidius;m;roman
Elpis;f;greek
Elric;m;english
Elrond;m;literature
Elroy;m;english
Elsa;f;english,german,swedish
Elsabeth;f;
Elsdon;m;english
Else;f;danish,norwegian,german
Elsie;f;english
Elspet;f;english,scottish
Elspeth;f;english,scottish
Elton;m;english
Eluf;m;danish
Eluned;f;welsh
Elva;f;
Elvin;m;english
Elvina;f;
Elvira;f;spanish
Elvis;m;english
Elwin;m;english
Elwood;m;english
Elwyn;m;english
Ely;m;
Elyse;f;
Elysia;f;
Elzbieta;f;polish
Eléonore;f;french
Em;f;english
Emanuel;m;scandinavian
Emanuele;m;italian
Emel;f;turkish
Emelie;f;swedish
Emelina;f;english,spanish
Emeline;f;french
Emely;f;english
Emer;f;irish
Emerald;f;english
Emeric;m;
Emerson;m;english
Emery;m;english
Emi;f;japanese
Emidio;m;italian
Emil;m;german,scandinavian,czech,hungarian,romanian
Emilee;f;english
Emilia;f;italian,spanish,portuguese,romanian
Emilian;m;
Emiliana;f;italian,spanish,portuguese
Emiliano;m;spanish,italian
Emilie;f;german
Emilio;m;italian,spanish,portuguese
Emily;f;english
Emine;f;turkish
Emlyn;m;welsh
Emma;f;english,french,italian
Emmaline;f;english
Emmanouil;m;greek
Emmanuel;m;biblical,french,english
Emmanuelle;f;french
Emmeline;f;english
Emmerich;m;german
Emmerson;m;english
Emmet;m;english
Emmett;m;english
Emmie;f;english
Emmy;f;english
Emory;m;english
Emrys;m;welsh
Emyr;m;welsh
Emánuel;m;hungarian
Ena;f;irish
Encarnacion;f;spanish
Endre;m;hungarian
Enfys;m,f;welsh
Engel;m;german
Engelbert;m;german
Engin;m;turkish
Enid;f;welsh
Eniola;m;african
Enitan;m;african
Ennio;m;italian
Ennis;m,f;irish
Enoch;m;biblical
Enok;m;scandinavian
Enola;f;english
Enos;m;biblical
Enosh;m;biblical
Enric;m;catalan
Enrica;f;italian
Enrico;m;italian
Enrique;m;spanish
Enu;m,f;african
Enya;f;irish
Enyo;f;greek
Enzo;m;italian
Enéas;m;portuguese
Eoforhild;f;english
Eoghan;m;irish,scottish
Eoin;m;irish,scottish
Eos;f;greek
Eowyn;f;literature
Epaphras;m;biblical,greek
Epaphroditos;m;greek
Ephraim;m;biblical,jewish
Epifanio;m;spanish
Epiktetos;m;greek
Epiphany;f;english
Epona;f;celtic
Eppie;f;english
Era;f;
Eran;m;biblical
Erasmus;m;
Erastus;m;biblical
Erato;f;greek
Ercole;m;italian
Ercwlff;m;welsh
Erdem;m;turkish
Erdmann;m;german
Erebus;m;greek
Eren;m;turkish
Erez;m;jewish
Erhard;m;german
Eric;m;english,french
Erica;f;english
Erich;m;german
Erick;m;english
Ericka;f;english
Erik;m;scandinavian,czech
Erika;f;german,scandinavian,hungarian,czech
Erin;f;english,irish
Eris;f;greek
Erishkigal;f;neareastern
Erkki;m;finnish
Erland;m;swedish,danish
Erle;m;english
Erlend;m;norwegian,danish
Erma;f;
Ermanno;m;italian
Ermenegilde;m;french
Ermenegildo;m;italian
Ermentraud;f;german
Ermentraude;f;german
Ermete;f;italian
Ermintrude;f;english
Ermolai;m;russian
Ermtraud;f;german
Ern;m;english
Erna;f;german
Ernest;m;english
Ernesta;f;italian,spanish,english
Ernestine;f;english
Ernesto;m;italian,spanish,portuguese
Ernie;m;english
Ernst;m;german,dutch
Ernõ;m;hungarian
Eros;m;greek
Errol;m;english
Erskine;m;scottish,irish,english
Ervin;m;hungarian
Ervins;m;latvian
Erwan;m;breton
Erwin;m;german
Erykah;f;english
Eryn;f;english
Erzsi;f;hungarian
Erzsébet;f;hungarian
Esa;m;finnish
Esaias;m;biblical
Esau;m;biblical
Esdras;m;biblical
Eseld;f;cornish
Eser;m,f;turkish
Eshe;f;african
Esi;f;african
Esin;f;turkish
Esmail;m;indian
Esmaralda;f;english
Esmeralda;f;spanish,english
Esmond;m;english
Esmund;m;english
Esmé;m,f;french
Esmée;f;french
Esperanta;f;esperanto
Esperanza;f;spanish
Espiridion;m;spanish
Essa;f;
Essence;f;english
Essie;f;english
Esta;f;english
Estachio;m;italian
Estavan;m;spanish
Estee;f;
Estefanía;f;spanish
Estela;f;portuguese
Estella;f;english
Estelle;f;english
Ester;f;scandinavian
Esteri;f;finnish
Esteve;m;catalan
Estevão;m;portuguese
Esther;f;english,jewish,french,biblical
Estrella;f;spanish
Estève;m;provençal
Estéban;m;spanish
Esyllt;f;welsh
Eszter;f;hungarian
Eszti;f;hungarian
Etel;f;hungarian
Etelka;f;hungarian
Ethalyn;f;english
Ethan;m;jewish,english,biblical
Ethel;f;english
Ethelbert;m;english
Etheldreda;f;english
Ethelinda;f;english
Ethelred;m;english
Ethna;f;irish
Ethne;f;irish
Etna;f;irish
Etta;f;english
Ettie;f;english
Ettore;m;italian
Etzel;m;german
Euan;m;scottish
Euclid;m;greek
Eudocia;f;greek
Eudora;f;english
Eudoxia;f;greek
Eufemia;f;italian,spanish,portuguese
Eugen;m;german,romanian
Eugene;m;english
Eugenia;f;italian,spanish,romanian,english
Eugenio;m;italian,spanish
Eugène;m;french
Eugénie;f;french
Eugênia;f;portuguese
Eugênio;m;portuguese
Eula;f;english
Eulalia;f;english,italian,spanish
Eulalie;f;french
Eulia;f;
Eumelia;f;greek
Eunice;f;biblical,english,greek
Euphemia;f;greek,english
Euphranor;m;greek
Euphrosyne;f;greek
Euripides;m;greek
Eurydice;f;greek
Eusebio;m;spanish,portuguese,italian
Eusebios;m;greek
Eusebius;m;greek
Eustace;m;english
Eustache;m;french
Eustacia;f;
Eustaquio;m;spanish,portuguese
Eustathios;m;greek
Euterpe;f;greek
Euthalia;f;greek
Euthymius;m;greek
Eutropia;f;greek
Eutropio;m;spanish
Eutropius;m;greek
Eutychius;m;greek
Eutychos;m;greek
Eva;f;italian,spanish,portuguese,english,german,dutch,scandinavian,russian,czech
Evadne;f;greek
Evaline;f;english
Evalyn;f;english
Evan;m;welsh,english
Evander;m;greek,roman
Evander;m;scottish,english
Evangelina;f;english,bulgarian
Evangeline;f;english
Evangelos;m;greek
Evaristo;m;spanish,italian,portuguese
Evaristus;m;greek
Evdokia;f;greek
Evdokiya;f;russian,bulgarian
Eve;f;english,french,biblical
Eveleen;f;english
Eveliina;f;finnish
Evelina;f;english,italian
Eveline;f;english
Evelyn;m,f;english
Everard;m;english
Everett;m;english
Everette;m,f;english
Everild;f;
Everitt;m;english
Evert;m;german
Evette;f;french,english
Evfemia;f;greek
Evfrosyne;f;greek
Evgeni;m;russian
Evgenia;f;greek
Evgeniya;f;russian
Evgeny;m;russian
Evie;f;english
Evita;f;spanish
Evonne;f;
Evpraksiya;f;russian
Evrard;m;french
Evron;m;jewish
Evstathios;m;greek
Evthalia;f;greek
Ewa;f;polish
Ewald;m;german
Ewan;m;scottish
Ewart;m;english
Ewen;m;scottish
Ezar;m;
Ezekiel;m;biblical,english
Ezra;m;biblical,english,jewish
Eztebe;m;basque
Faas;m;dutch
Fabia;f;roman,italian
Fabian;m;english,german,dutch,polish
Fabiana;f;italian,spanish,portuguese
Fabiano;m;italian
Fabien;m;french
Fabienne;f;french
Fabio;m;italian,spanish,portuguese
Fabiola;f;italian,french,german
Fabius;m;roman
Fabrice;m;french
Fabricio;m;spanish,portuguese
Fabrizia;f;italian
Fabrizio;m;italian
Fabó;m;hungarian
Fachtna;m;irish
Faddei;m;russian
Fadi;m;arabic
Fadia;f;arabic
Fadil;m;arabic
Fadila;f;arabic
Fadl;m;arabic
Fae;f;english
Fahd;m;arabic
Fahim;m;arabic
Fahima;f;arabic
Fahmida;f;indian
Faiga;f;jewish
Faigel;f;jewish
Fairuza;f;arabic
Faith;f;english
Faithe;f;english
Faivish;m;jewish
Faizel;m;arabic
Fajra;f;esperanto
Fakhri;m;arabic
Fakhriyya;f;arabic
Falk;m;jewish
Fancy;f;english
Fane;m;romanian
Fannie;f;english
Fanny;f;english
Faolán;m;irish
Farag;m;arabic
Farah;f;arabic
Faraj;m;arabic
Faramond;m;
Fardoos;f;arabic
Fareed;m;indian
Farid;m;arabic
Farida;f;arabic
Fariha;f;arabic
Faris;m;arabic
Farley;m;english
Faron;m;english
Farooq;m;arabic
Farouk;m;arabic
Farquhar;m;irish,scottish
Farrah;f;arabic
Farran;m;english
Farrell;m;english
Faruq;m;arabic
Fastred;m;
Fathi;m;arabic
Fathiyya;f;arabic
Fatima;f;arabic,portuguese
Fatin;f;arabic
Fatma;f;arabic
Fauna;f;roman
Faunus;m;roman
Fausta;f;italian,roman
Faustina;f;roman,italian
Faustine;f;french
Fausto;m;italian,spanish,portuguese
Faustus;m;roman
Fawn;f;english
Fawzi;m;arabic
Fawziyya;f;arabic
Fay;f;english
Faye;f;english
Fayiz;m;arabic
Fayruz;f;arabic
Faysal;m;arabic
Fayvel;m;jewish
Fayza;f;arabic
Fearchar;m;irish,scottish
Feardorcha;m;irish
Fearghal;m;irish
Fearghas;m;irish,scottish
Fechín;m;irish
Fedele;m;italian
Fedelma;f;irish
Federica;f;italian
Federico;m;spanish,italian
Federigo;m;spanish
Fedora;f;russian
Fedot;m;russian
Fedya;m;russian
Feichín;m;irish
Feidhelm;f;irish
Feidhlim;m;irish
Feidhlimidh;m;irish
Feige;f;jewish
Feivel;m;jewish
Felice;m;italian
Felicia;f;roman,english,italian,hungarian
Feliciana;f;spanish,italian,roman
Feliciano;m;italian,spanish,portuguese
Felicidad;f;spanish
Felicidade;f;portuguese
Felicie;f;german
Felicien;m;french
Felicienne;f;french
Felicity;f;english
Felim;m;irish
Felina;f;
Felipa;f;spanish,portuguese
Felipe;m;spanish,portuguese
Feliu;m;catalan
Felix;m;english,german,romanian,roman,biblical
Felìcita;f;italian
Femi;m;african
Femie;f;english
Femke;f;dutch
Fenella;f;scottish
Fenton;m;english
Feodor;m;russian
Feodora;f;russian
Feofilakt;m;russian
Ferapont;m;russian
Ferdie;m;english
Ferdinand;m;english,german,french,czech
Ferdinanda;f;italian,german,czech,english
Ferdinando;m;italian
Ferdy;m;english
Ferenc;m;hungarian
Fergal;m;irish
Fergie;m,f;scottish
Fergus;m;irish,scottish
Feri;m;hungarian
Ferko;m;hungarian
Fermin;m;spanish
Fern;f;english
Fernand;m;french
Fernanda;f;spanish,portuguese
Fernande;f;french
Fernando;m;spanish,portuguese
Ferne;f;english
Fernão;m;portuguese
Feroze;m;arabic
Ferran;m;catalan
Ferrer;m;
Ferruccio;m;italian
Fester;m;german
Festus;m;roman,biblical
Ffion;f;welsh
Ffraid;f;welsh
Fiachna;m;irish
Fiachra;m;irish
Fiacre;m;french
Fiammetta;f;italian
Fidan;f;turkish
Fidda;f;arabic
Fidel;m;spanish
Fidelia;f;
Fidelis;m;roman
Fidelma;f;irish
Fido;m;english
Fiera;f;esperanto
Fife;m;scottish
Fifi;f;french
Fihr;m;arabic
Fikri;m;arabic
Fikriyya;f;arabic
Filander;m;
Filat;m;russian
Filbert;m;
Filep;m;hungarian
Filib;m;scottish
Filibert;m;
Filiberto;m;italian
Filip;m;scandinavian,dutch,czech,bulgarian,polish
Filipa;f;russian,polish,czech
Filipe;m;portuguese
Filippo;m;italian
Fillin;m;irish
Filomena;f;italian,spanish,portuguese
Fina;f;english
Finbar;m;irish
Findlay;m;
Finella;f;scottish
Fingal;m;scottish
Fingall;m;scottish
Finlay;m;irish,scottish
Finley;m;irish,scottish
Finn;m;irish
Finnbar;m;irish
Finnegan;m;english
Finnguala;f;irish
Finnian;m;irish
Finnén;m;irish
Finola;f;irish,scottish
Fintan;m;irish
Fion;m;irish
Fiona;f;scottish
Fionn;m;irish
Fionnbharr;m;irish
Fionnghall;m;scottish
Fionnghuala;f;irish
Fionnlagh;m;irish,scottish
Fionntán;m;irish,scottish
Fionnuala;f;irish
Fionola;f;irish,scottish
Fioralba;f;italian
Fiorella;f;italian
Fiorenza;f;italian
Fiorenzo;m;italian
Firdaus;m;iranian,indian
Firdos;m;indian
Firenze;f;
Firmin;m;french
Firmino;m;italian
Firoz;m;arabic
Fishel;m;jewish
Fishke;m;jewish
Fitz;m;english
Fitzroy;m;english
Fizza;f;arabic
Flaithrí;m;irish
Flann;m,f;irish
Flannan;m,f;irish
Flavia;f;italian,roman
Flavian;m;
Flavie;f;french
Flavio;m;italian,spanish,portuguese
Flavius;m;roman
Flemming;m;danish
Fletcher;m;english
Fleur;f;english
Fleuretta;f;english
Flick;f;english
Flip;m;english
Flo;f;english
Floella;f;english
Flora;f;english,german,italian,roman
Florence;m,f;english,french
Florencio;m;spanish,portuguese
Florentin;m;french
Florentina;f;italian,english,roman
Floretta;f;
Florette;f;french
Florian;m;german,polish,french
Floriana;f;italian
Florianne;f;french
Floriano;m;italian
Florin;m;romanian
Florinda;f;english
Florine;f;
Floris;m;dutch
Florrie;f;english
Florry;m;irish
Flossie;f;english
Flower;f;english
Floyd;m;english
Flurry;m;irish
Foka;m;russian
Folami;m;african
Folant;m;welsh
Folke;m;scandinavian
Foma;m;russian
Fonsie;m;
Forbes;m;scottish
Ford;m;english
Forest;m;english
Forrest;m;english
Fortunata;f;italian,spanish,portuguese,roman
Fortunato;m;italian,spanish,portuguese
Fortune;f;english
Foster;m;english
Fotis;m;greek
Fouad;m;arabic
Fox;m;english
Fran;f;english
Franc;m;slovene
Franca;f;italian
France;m;english
Francene;f;english
Frances;f;english
Francesca;f;italian
Francesco;m;italian
Franci;f;hungarian
Francine;f;french,english
Francis;m,f;english
Francisca;f;spanish,portuguese
Francisco;m;spanish,portuguese
Franciscus;m;roman
Franciska;f;hungarian,slovene
Franck;m;french
Franco;m;italian
Frang;m;scottish
Frangag;f;scottish
Frank;m;english
Frankie;m,f;english
Franklin;m;english
Franklyn;m;english
Frannie;f;english
Frans;m;dutch,scandinavian
Franseza;f;breton
Frantisek;m;czech
Frantiska;f;czech
Franz;m;german
Franziska;f;german
François;m;french
Françoise;f;french
Fraser;m;scottish,english
Frauke;f;german
Fravardin;m;
Frazier;m;scottish,english
Frea;f;
Fred;m;english
Freda;f;jewish,english
Freddie;m,f;english
Freddy;m;english
Frederica;f;english,portuguese
Frederick;m;english
Frederico;m;portuguese
Frederik;m;danish
Frederikke;f;danish
Fredo;m;italian
Fredrick;m;english
Fredrik;m;swedish
Freek;m;dutch
Freeman;m;english
Freja;f;swedish
Frey;m;norse
Freya;f;norse
Freyde;f;jewish
Freyr;m;norse
Frida;f;swedish,hungarian
Frideswide;f;english
Fridrik;m;hungarian
Fridtjof;m;scandinavian
Frieda;f;english
Friede;f;german
Friedemann;m;german
Friederike;f;german
Friedhelm;m;german
Friedhold;m;german
Friedrich;m;german
Frigg;f;norse
Frigyes;m;hungarian
Fritjof;m;scandinavian
Fritz;m;german
Fritzi;f;german
Friðrika;f;icelandic
Frode;m;danish,norwegian
Fruma;f;jewish
Fryderyk;m;polish
Frédéric;m;french
Frédérique;f;french
Fríða;f;icelandic
Fu;m;chinese
Fuad;m;arabic
Fulbert;m;
Fulgencio;m;spanish
Fulgenzio;m;italian
Fulk;m;english
Fulke;m;english
Fulton;m;english
Fulvia;f;italian,roman
Fulvio;m;italian
Fyfe;m;scottish
Fyodor;m;russian
Fábián;m;hungarian
Fáelán;m;irish
Félicie;f;french
Félix;m;french
Fíona;f;irish
Fülöp;m;hungarian
Gabby;m,f;english
Gabe;m;english
Gabi;m;hungarian,romanian
Gabino;m;spanish
Gabir;m;arabic
Gabr;m;arabic
Gabriel;m;english,french,german,spanish,portuguese,romanian,biblical
Gabriela;f;portuguese,romanian
Gabriele;f;german
Gabriele;m;italian
Gabriella;f;italian,hungarian
Gabrielle;f;french,english
Gad;m;biblical
Gadar;f;armenian
Gae;f;english
Gaea;f;greek
Gaenor;f;english
Gaetana;f;italian
Gaetane;f;french
Gaetano;m;italian
Gafar;m;arabic
Gage;m;english
Gaia;f;greek
Gail;m,f;english
Gaila;f;english
Gaius;m;roman
Gaja;f;esperanto
Gal;f;jewish
Gala;f;russian
Galadriel;f;literature
Galahad;m;welsh
Galal;m;arabic
Gale;m,f;english
Galen;m;english
Galia;f;jewish
Galila;f;arabic
Galina;f;russian
Gall;m;english
Gallagher;m;irish,english
Gallus;m;roman
Galya;f;russian
Gamal;m,f;arabic
Gamaliel;m;biblical
Gamil;m;arabic
Gamila;f;arabic
Ganesh;m;indian,hindu
Ganesha;m;indian
Garbhán;m;irish
Gardenia;f;english
Gareth;m;welsh,english
Garey;m;english
Garfield;m;english
Garland;m;english
Garnet;m,f;english
Garnette;f;english
Garret;m;english
Garrett;m;english
Garrick;m;english
Garry;m;english,scottish
Garsha;m;russian
Garth;m;english
Garvan;m;irish
Gary;m;english
Gaspar;m;spanish,portuguese
Gaspard;m;french
Gaspare;m;italian
Gasparo;m;italian
Gasper;m;slovene
Gaston;m;french
Gathbiyya;f;arabic
Gauhar;f;arabic
Gauri;f;indian,hindu
Gautam;m;indian
Gautama;m;indian
Gautier;m;french
Gavin;m;english,scottish,welsh
Gavino;m;italian
Gavrel;m;jewish
Gavriil;m;russian
Gavril;m;jewish
Gawahir;f;arabic
Gawain;m;welsh,welsh,english
Gawdat;m;arabic
Gawel;m;polish
Gay;f;english
Gaye;f;english
Gayelord;m;english
Gayla;f;english
Gayle;m,f;english
Gaylord;m;english
Gaynor;f;english
Gazbiyya;f;arabic
Gazsi;m;hungarian
Gaétan;m;french
Gbemisola;f;african
Gearalt;m;irish
Gearóid;m;irish
Gebbert;m;german
Gebhard;m;german
Geena;f;english
Geert;m;german,dutch
Geffrey;m;english
Gellért;m;hungarian
Geltrude;f;italian
Gemariah;m;biblical
Gemini;m;roman
Gemma;f;italian,english
Gena;f;english
Gene;m;english
Genesis;f;english
Genette;f;english
Geneva;f;english
Geneviève;f;french
Genevra;f;
Genghis;m;history
Genie;f;english
Genista;f;english
Gennadi;m;russian
Gennadius;m;greek
Gennadiy;m;russian
Gennady;m;russian
Gennaro;m;italian
Genoveffa;f;italian
Genoveva;f;spanish
Geoff;m;english
Geoffrey;m;english
Geoffroi;m;french
Geordie;m;english
Georg;m;german,scandinavian
George;m;english
Georgene;f;english
Georges;m;french
Georgeta;f;romanian
Georgette;f;french
Georgi;m;russian,bulgarian
Georgia;f;english
Georgiana;f;english
Georgie;m,f;english
Georgina;f;english,dutch,german
Georgine;f;french
Georgios;m;greek
Georgiy;m;russian
Georgo;m;esperanto
Geraint;m;welsh,welsh
Gerald;m;english
Geraldine;f;english
Geraldo;m;spanish
Gerallt;m;welsh
Gerard;m;english,dutch
Gerardo;m;italian,spanish
Gerasim;m;russian
Gerasimos;m;greek
Gerben;m;dutch
Gerd;f;norse
Gerda;f;scandinavian,german,dutch
Gereon;m;german
Gerfried;m;german
Gergely;m;hungarian
Gergõ;m;hungarian
Gerhard;m;german,swedish
Gerhardt;m;german
Gerhold;m;german
Gerlach;m;german,dutch
Gerlinde;f;german
Germain;m;french
Germaine;f;french
German;m;
Germano;m;italian
Gernot;m;german
Gerolamo;m;italian
Gerolt;m;dutch
Geronimo;m;italian
Gerontius;m;roman
Gerrard;m;english
Gerrit;m;dutch,frisian
Gerry;m,f;english
Gershom;m;biblical
Gershon;m;biblical
Gert;m;german
Gertie;f;english
Gertraud;f;german
Gertrud;f;german
Gertrude;f;english,german,dutch
Gertrudes;f;portuguese
Gertrudis;f;spanish
Gertruida;f;dutch
Gertrúd;f;hungarian
Gervais;m;french
Gervaise;f;french
Gervaise;m;english
Gervas;m;german
Gervase;m;english
Gervasio;m;italian,spanish,portuguese
Gervasius;m;
Gerwulf;m;
Gethin;m;welsh
Gethsemane;f;biblical
Ghada;f;arabic
Ghadir;f;arabic
Ghalib;m;arabic
Ghaliya;f;arabic
Ghassan;m;arabic
Ghayth;m;arabic
Gheorghe;m;romanian
Ghislain;m;french
Ghislaine;f;french
Ghufran;f;arabic
Gia;f;english
Giachetta;f;italian
Giacinta;f;italian
Giacinto;m;italian
Giacobbe;m;italian
Giacomo;m;italian
Giada;f;italian
Giambattista;m;italian
Giampaolo;m;italian
Giampiero;m;italian
Giancarlo;m;italian
Gianfranco;m;italian
Gianluca;m;italian
Gianluigi;m;italian
Gianmarco;m;italian
Gianmaria;m;italian
Gianna;f;italian
Gianni;m;italian
Giannino;m;italian
Gianpaolo;m;italian
Gianpiero;m;italian
Gib;m;english
Gideon;m;biblical,english,jewish
Giedre;f;lithuanian
Giedrius;m;lithuanian
Giffard;m;english
Gigi;f;french
Gijs;m;dutch
Gijsbert;m;dutch
Gil;m;english
Gil;m;jewish
Gil;m;spanish,portuguese
Gilad;m;jewish,biblical
Gilah;f;jewish
Gilbert;m;english,french,dutch
Gilberta;f;english,dutch,german
Gilberte;f;french
Gilbertine;f;
Gilberto;m;italian,spanish
Gilchrist;m;scottish
Gilda;f;italian
Giles;m;english
Gill;m;
Gilles;m;french
Gillespie;m;scottish
Gillian;f;english
Gillis;m;dutch
Gilroy;m;irish,scottish
Gina;f;italian,english
Gina;f;japanese
Ginette;f;english
Ginevra;f;italian
Ginger;f;english
Ginnie;f;english
Ginny;f;english
Gino;m;italian
Gintaras;m;lithuanian
Gintare;f;lithuanian
Gioacchino;m;italian
Gioachino;m;italian
Gioconda;f;italian
Giordano;m;italian
Giorgia;f;italian
Giorgina;f;italian
Giorgino;m;italian
Giorgio;m;italian
Giosetta;f;italian
Giosuè;m;italian
Giovanna;f;italian
Giovannetta;f;italian
Giovanni;m;italian
Giraldo;m;italian
Girish;m;indian
Girolamo;m;italian
Gisa;f;german
Gisbert;m;german
Gisela;f;german,dutch,spanish
Gisella;f;italian
Giselle;f;french,english
Gisselle;f;french,english
Gisèle;f;french
Gita;f;indian
Githa;f;english
Gitta;f;german
Gittan;f;swedish
Gittel;f;jewish
Giuditta;f;italian
Giulia;f;italian
Giuliana;f;italian
Giuliano;m;italian
Giulietta;f;italian
Giulio;m;italian
Giuseppe;m;italian
Giuseppina;f;italian
Giustina;f;italian
Giustino;m;italian
Gizella;f;hungarian
Gizi;f;hungarian
Gjergj;m;albanian
Gjon;m;albanian
Gjord;m;swedish
Gjurd;m;norwegian
Gladwin;m;english
Gladwyn;m;english
Gladys;f;welsh,english
Glanville;m;english
Glaucio;m;portuguese
Glaw;m,f;welsh
Gleb;m;russian
Glen;m;scottish,english
Glenda;f;welsh
Glendower;m;welsh
Glenice;f;
Glenn;m;scottish,english
Glenna;f;scottish,english
Glenys;f;welsh
Gloria;f;english,italian,spanish,portuguese
Glorinda;f;esperanto
Glory;f;english
Glukel;f;jewish
Glykeria;f;greek
Glyn;m;welsh
Glyndwr;m;welsh
Glynis;f;welsh
Glynn;m;welsh
Gnaeus;m;roman
Gobind;m;indian
Gobinet;f;irish
Gobnait;f;irish
Gobnata;f;
Gobnet;f;irish
Gobán;m;irish
Goddard;m;english
Godelieve;m;french,dutch
Godfrey;m;english
Godfried;m;dutch
Godiva;f;english
Godofredo;m;spanish,portuguese
Godric;m;english
Godwin;m;english
Goffredo;m;italian
Gofraidh;m;irish
Goibniu;m;irish
Golda;f;jewish
Goldie;f;jewish,english
Goliath;m;biblical
Gomer;m;biblical,english
Gonca;f;turkish
Gonzalo;m;spanish
Gonçalo;m;portuguese
Goodwin;m;english
Gopal;m;indian
Goraidh;m;scottish
Goran;m;croatian,serbian
Gord;m;english
Gordana;f;serbian,croatian
Gorden;m;english
Gordon;m;scottish,english
Gore;m;english
Goretti;f;
Gorka;m;basque
Gormlaith;f;irish,scottish
Goro;m;japanese
Goronwy;m;welsh,welsh
Gosse;m;english
Gotam;m;indian
Gottfrid;m;swedish
Gottfried;m;german
Gotthard;m;german
Gotthilf;m;german
Gotthold;m;german
Gottlieb;m;german
Gottschalk;m;german
Govad;m;
Govannon;m;welsh
Govind;m;indian
Gowri;f;indian
Goyathlay;m;nativeamerican
Grace;f;english
Gracia;f;spanish
Graciano;m;spanish,portuguese
Gracie;f;english
Graciela;f;spanish
Gracilia;f;
Gracja;f;polish
Grady;m;irish,english
Graeme;m;scottish,english
Graham;m;scottish,english
Grahame;m;scottish,english
Grania;f;irish
Grant;m;english,scottish
Granville;m;english
Granya;f;irish
Gratia;f;german
Gratian;m;history
Gratien;m;french
Grazia;f;italian
Graziana;f;italian
Graziano;m;italian
Graziella;f;italian
Grazyna;f;polish
Graça;f;portuguese
Greer;m,f;scottish,english
Greet;f;dutch
Greetje;f;dutch
Greg;m;english
Greger;m;swedish
Gregers;m;danish,norwegian
Gregg;m;english
Gregor;m;german,scottish
Gregorio;m;italian,spanish
Gregorios;m;greek
Gregory;m;english
Greig;m;english
Grenville;m;english
Gresham;m;english
Greta;f;swedish,german,english
Gretchen;f;german
Grete;f;german,danish
Gretel;f;german
Grethe;f;danish,norwegian
Gretta;f;english
